time(s)	globalZ	gyroAngle
15.912	1.925240	109.021
15.934	2.507865	108.905
15.959	2.328225	108.703
15.975	0.793757	108.211
15.996	-0.773000	107.514
16.018	-1.478957	106.927
16.039	-1.343508	106.726
16.061	-1.095949	106.871
16.081	-1.153179	107.067
16.104	-1.259926	107.112
16.124	-1.169322	107.009
16.146	-1.305809	106.807
16.166	-1.638509	106.543
16.188	-1.831538	106.235
16.209	-1.581844	105.911
16.230	-1.439627	105.585
16.253	-1.430159	105.304
16.272	-1.144324	105.111
16.295	-0.627698	105.024
16.315	-0.291434	105.069
16.337	-0.002898	105.069
16.357	0.608940	105.163
16.378	1.157700	105.368
16.399	1.183739	105.673
16.421	1.699398	105.986
16.442	2.239010	106.222
16.464	2.210609	106.362
16.484	1.573323	106.487
16.505	1.445567	106.632
16.527	2.112830	106.784
16.548	1.966812	106.890
16.569	0.683903	106.856
16.590	-0.706238	106.682
16.612	-1.195314	106.545
16.634	-1.326695	106.615
16.654	-1.272011	106.940
16.675	-0.930136	107.397
16.699	-0.666515	107.856
16.718	-0.743226	108.278
16.739	-1.030630	108.599
16.762	-1.399771	108.835
16.781	-1.525162	108.983
16.803	-1.389912	109.029
16.824	-1.249432	109.011
16.845	-1.128842	108.968
16.866	-0.790633	108.971
16.887	-0.311349	109.035
16.908	-0.019820	109.093
16.929	0.265726	109.063
16.950	0.794844	108.949
16.972	1.376602	108.851
16.994	1.589782	108.844
17.014	1.858700	108.912
17.036	1.943086	108.951
17.057	2.028656	108.881
17.078	1.722651	108.729
17.099	1.442816	108.600
17.120	1.502448	108.520
17.141	1.722960	108.418
17.165	0.858181	108.198
17.186	-0.853348	107.836
17.205	-2.029335	107.418
17.227	-2.120109	107.140
17.247	-1.264285	107.096
17.269	-0.522658	107.170
17.290	-0.117592	107.230
17.311	-0.026957	107.146
17.332	-0.837767	106.885
17.354	-1.632633	106.560
17.374	-1.734824	106.271
17.396	-1.585869	106.061
17.417	-1.365909	105.891
17.438	-1.152833	105.719
17.461	-0.607147	105.588
17.480	-0.056090	105.535
17.503	0.050822	105.557
17.524	-0.028237	105.562
17.544	0.255499	105.558
17.565	0.607772	105.620
17.587	1.042605	105.754
17.608	1.629669	105.875
17.629	1.718245	105.947
17.650	1.210858	105.956
17.671	0.926811	105.966
17.695	1.275032	106.072
17.714	2.020680	106.251
17.736	2.339638	106.251
17.756	1.957177	106.138
17.777	0.601143	105.929
17.799	-0.763690	105.801
17.820	-1.524881	105.843
17.841	-1.802549	106.069
17.862	-1.507105	106.402
17.887	-1.221948	106.769
17.904	-1.221522	107.074
17.928	-1.515089	107.313
17.947	-1.434542	107.507
17.969	-1.441121	107.632
17.989	-1.475085	107.659
18.011	-1.385120	107.546
18.032	-1.100057	107.304
18.054	-0.800137	107.040
18.076	-0.340859	106.867
18.095	0.597205	106.802
18.117	1.073391	106.714
18.138	1.002566	106.539
18.161	0.889147	106.366
18.180	0.898735	106.342
18.203	1.116602	106.551
18.223	1.097057	106.859
18.244	1.235585	107.058
18.265	1.201616	107.035
18.286	1.071222	106.897
18.307	1.607532	106.755
18.329	1.834896	106.607
18.350	0.808642	106.311
18.373	-0.443936	105.870
18.394	-0.761318	105.502
18.415	-0.660691	105.511
18.436	-0.552280	105.511
18.456	-0.739252	105.705
18.477	-0.876884	105.807
18.498	-0.760299	105.766
18.519	-0.764150	105.545
18.540	-1.014897	105.213
18.562	-1.155304	104.621
18.587	-0.959697	104.621
18.604	-0.750696	104.400
18.625	-0.820927	104.160
18.646	-0.752778	103.906
18.669	-0.532312	103.679
18.689	-0.455745	103.522
18.710	-0.378777	103.441
18.731	-0.077971	103.406
18.753	0.214784	103.424
18.774	0.515462	103.736
18.795	1.111857	103.736
18.816	1.511847	103.832
18.837	1.228467	103.856
18.859	0.819958	103.902
18.880	1.019114	104.033
18.903	1.703219	104.286
18.922	2.106372	104.590
18.944	1.835716	104.857
18.964	0.644083	105.027
18.986	-0.672839	105.182
19.007	-1.215707	105.441
19.028	-1.406441	105.852
19.049	-1.459478	106.347
19.070	-1.334396	106.853
19.092	-1.365416	107.326
19.115	-1.099003	107.990
19.134	-0.705244	107.990
19.155	-1.026511	108.171
19.177	-1.436015	108.272
19.198	-1.420666	108.351
19.219	-1.127478	108.469
19.240	-0.517057	108.663
19.261	-0.043993	109.107
19.284	0.335770	109.107
19.304	0.641787	109.185
19.325	1.055509	109.113
19.346	1.684490	108.977
19.368	1.970295	108.927
19.389	2.155292	108.981
19.411	2.277131	108.978
19.431	2.361803	108.863
19.452	1.359036	108.718
19.474	0.445617	108.565
19.494	0.653179	108.366
19.515	0.860584	108.094
19.537	-0.008655	107.681
19.558	-1.303570	107.196
19.582	-1.718055	106.801
19.600	-1.475051	106.619
19.622	-1.154509	106.581
19.644	-1.212746	106.524
19.664	-1.071789	106.366
19.686	-0.629478	106.068
19.706	-0.426815	105.638
19.728	-0.649418	105.122
19.749	-0.926322	104.602
19.770	-1.138009	104.147
19.791	-1.117498	103.794
19.812	-0.674676	103.499
19.835	-0.281984	103.245
19.855	-0.103110	103.073
19.877	0.024454	102.995
19.897	0.270691	102.989
19.918	0.538608	103.039
19.939	0.900611	103.171
19.961	1.282828	103.369
19.982	1.745645	103.579
20.004	1.406488	103.804
20.024	1.012937	104.091
20.045	0.919602	104.465
20.066	1.254461	104.891
20.088	1.441450	105.241
20.110	1.013093	105.436
20.130	-0.092803	105.466
20.154	-0.923253	105.644
20.174	-1.369684	105.644
20.194	-1.395322	105.885
20.215	-1.304766	106.150
20.236	-1.168446	106.458
20.257	-0.847846	106.798
20.279	-0.945764	107.130
20.300	-1.303907	107.424
20.321	-1.414016	107.673
20.344	-1.138662	107.857
20.365	-0.678317	108.158
20.386	-0.608157	108.158
20.406	-0.410235	108.376
20.428	0.213661	108.553
20.448	0.768176	108.616
20.469	1.122632	108.570
20.491	1.494226	108.204
20.512	1.419148	108.204
20.535	1.383026	108.001
20.554	1.653347	107.859
20.577	1.738790	107.686
20.597	1.188482	107.381
20.619	1.001102	107.014
20.639	1.628135	106.686
20.660	1.898146	106.360
20.681	0.776481	105.927
20.704	-0.725063	105.415
20.724	-1.295748	105.011
20.745	-1.211437	104.890
20.766	-1.038828	104.983
20.787	-1.106876	105.118
20.808	-0.980647	105.184
20.830	-0.745341	105.111
20.852	-0.757394	105.111
20.872	-1.069772	105.012
20.894	-1.407069	104.858
20.915	-1.524113	104.701
20.936	-1.410340	104.601
20.957	-1.166708	104.558
20.978	-0.901863	104.584
20.999	-0.371217	104.647
21.021	0.049837	104.693
21.045	-0.008098	104.678
21.064	0.128218	104.680
21.085	0.968142	104.763
21.105	1.881388	104.899
21.127	2.153955	104.993
21.148	1.204167	105.017
21.169	0.685296	105.120
21.190	1.174911	105.393
21.211	1.878363	105.702
21.235	1.931855	105.812
21.254	1.093950	105.669
21.275	-0.097715	105.475
21.296	-0.800914	105.446
21.319	-1.316726	105.555
21.338	-1.678618	105.737
