time(s)	globalZ	gyroAngle	pitch
6.386	0.002300	5.762	-51.304
6.405	-0.065255	4.253	-50.512
6.426	-0.283282	3.651	-50.316
6.446	-0.491453	3.651	-50.316
6.465	-0.711304	2.817	-50.101
6.485	-0.917414	1.825	-49.964
6.506	-0.953967	1.566	-49.943
6.525	-0.913721	1.566	-49.943
6.545	-0.706987	1.459	-49.791
6.565	-0.466428	1.866	-49.165
6.585	-0.298690	1.866	-49.165
6.605	0.141342	2.009	-48.883
6.625	0.698076	1.979	-48.491
6.661	1.021214	1.463	-47.950
6.665	1.458076	1.463	-47.950
6.685	1.923149	1.102	-47.764
6.705	1.593632	0.589	-47.680
6.724	1.025316	0.579	-48.357
6.745	-0.176671	0.579	-48.357
6.765	-0.685654	0.827	-48.733
6.784	-0.678236	1.090	-49.616
6.805	-0.371849	0.897	-50.088
6.825	0.117034	0.897	-50.088
6.845	0.725863	0.670	-50.297
6.865	1.598864	0.211	-50.389
6.884	2.195886	359.876	-50.321
6.904	2.412666	359.241	-50.175
6.924	2.323029	359.241	-50.175
6.944	1.970487	359.145	-50.082
6.964	1.935600	358.988	-50.112
6.985	1.893969	358.749	-50.327
7.005	1.482582	358.749	-50.327
7.024	0.899052	358.273	-50.965
7.044	0.457412	357.390	-52.382
7.065	-0.048548	357.148	-52.986
7.085	-0.953295	356.965	-54.015
7.104	-1.942497	356.965	-54.015
7.124	-2.800494	357.007	-55.821
7.144	-3.328561	357.177	-56.516
7.165	-3.477276	357.749	-57.207
7.184	-3.373991	358.332	-57.398
7.204	-3.369348	358.332	-57.398
7.224	-2.736076	359.931	-56.851
7.245	-2.009098	359.931	-56.851
7.264	-1.201466	0.718	-54.803
7.284	-0.222612	0.883	-53.506
7.304	0.354630	0.915	-52.816
7.324	0.667096	0.915	-52.816
7.360	0.815073	1.166	-51.557
7.364	0.773777	1.517	-50.970
7.384	0.479042	1.841	-50.626
7.404	0.242574	1.841	-50.626
7.423	0.570432	2.390	-50.157
7.444	-0.206899	3.249	-49.604
7.464	-0.257656	3.456	-49.398
7.484	-0.073463	3.456	-49.398
7.503	0.393487	3.331	-48.705
7.523	1.005482	2.806	-48.340
7.544	1.287588	2.373	-48.259
7.563	1.426901	1.691	-48.374
7.583	1.231181	1.691	-48.374
7.603	1.026584	0.684	-49.046
7.624	0.694870	0.427	-49.428
7.644	0.237565	0.251	-50.044
7.663	0.011200	0.242	-50.434
7.683	-0.148860	0.353	-50.965
7.703	-0.162405	0.353	-50.965
7.724	-0.046955	0.423	-51.297
7.743	0.448053	0.504	-51.994
7.763	1.100342	0.558	-52.272
7.784	1.577131	0.619	-52.492
7.804	1.531639	0.867	-52.993
7.823	1.538899	1.214	-53.354
7.843	1.509680	1.872	-53.820
7.863	1.355848	2.288	-54.111
7.883	0.820377	2.288	-54.111
7.903	0.470918	3.137	-55.093
7.923	-0.080187	3.137	-55.093
7.943	-0.807436	4.079	-56.626
7.963	-1.497765	4.079	-56.626
7.982	-2.087765	5.498	-57.964
8.003	-2.397313	6.481	-58.685
8.023	-2.665429	6.481	-58.685
8.043	-2.853711	8.013	-59.195
8.062	-2.685285	8.013	-59.195
8.083	-2.326550	8.483	-58.355
8.104	-2.020158	8.324	-57.816
8.123	-1.469235	8.324	-57.816
8.142	-0.629563	7.675	-56.961
8.162	-0.027004	6.230	-55.245
8.183	0.101265	5.745	-54.458
8.203	0.057033	5.745	-54.458
8.239	0.601119	4.065	-52.547
8.243	0.809678	2.693	-51.804
8.262	0.606494	1.796	-51.523
8.283	0.661137	1.796	-51.523
8.303	0.127200	0.154	-50.895
8.322	0.211597	0.042	-50.531
8.342	-0.411088	0.217	-50.336
8.362	-0.825570	0.217	-50.336
8.381	-0.782241	0.545	-50.069
8.402	-0.410326	0.939	-49.307
8.422	0.027738	0.939	-49.307
8.442	0.292440	0.985	-48.943
8.461	0.340928	0.999	-48.499
8.482	0.544862	1.011	-48.306
8.502	1.021254	0.933	-48.064
8.522	1.278073	0.933	-48.064
8.541	1.225205	0.947	-48.062
8.562	0.835071	1.309	-48.237
8.582	0.332787	1.309	-48.237
8.602	0.007938	2.396	-48.788
8.621	-0.237056	2.766	-49.057
8.641	-0.320345	3.074	-49.455
8.662	-0.281014	3.074	-49.455
8.682	0.199849	3.030	-49.787
8.702	0.992710	3.030	-49.787
8.721	1.719890	2.215	-49.939
8.741	1.891557	2.215	-49.939
8.761	2.148561	1.738	-49.968
8.781	2.508249	0.972	-49.790
8.801	3.074622	359.443	-48.744
8.821	3.284510	359.443	-48.744
8.842	2.917720	358.163	-48.183
8.861	1.566835	357.924	-48.527
8.881	0.040910	357.882	-49.666
8.902	-1.352689	357.971	-50.702
8.921	-2.276945	357.971	-50.702
8.941	-3.263890	358.574	-53.417
8.962	-3.750299	358.574	-53.417
8.981	-3.906948	359.483	-54.947
9.001	-3.880031	0.407	-55.691
9.020	-3.690952	3.140	-56.074
9.041	-3.322462	4.130	-55.277
9.061	-2.663440	4.130	-55.277
9.081	-1.689386	4.281	-54.353
9.101	-0.536044	3.273	-51.846
9.121	0.131935	2.196	-50.857
9.141	0.808897	1.331	-50.401
9.161	1.379217	1.331	-50.401
9.180	1.714462	0.106	-49.817
9.215	1.459693	359.461	-49.018
9.220	0.595850	359.876	-48.777
9.240	-0.095100	0.668	-48.517
9.260	-0.523138	1.068	-48.381
9.281	-0.851906	1.319	-48.147
9.300	-0.094228	1.247	-47.929
9.321	0.321991	0.909	-47.601
9.340	0.629653	0.909	-47.601
9.361	0.854348	0.555	-47.466
9.380	0.916432	359.631	-47.621
9.400	0.789993	359.277	-48.000
9.420	0.450084	359.190	-48.291
9.440	0.153611	359.334	-48.665
9.460	0.097204	359.334	-48.665
9.480	0.547966	359.810	-49.059
9.500	1.078160	359.905	-49.241
9.520	1.249967	359.953	-49.590
9.540	1.447573	0.007	-49.824
9.560	1.722402	0.007	-49.824
9.579	1.661461	0.295	-50.203
9.600	1.205146	1.393	-51.199
9.620	0.779337	1.950	-51.612
9.640	0.573301	1.950	-51.612
9.659	0.610348	2.928	-52.017
9.680	0.614911	4.611	-52.501
9.700	0.428979	5.152	-52.792
9.720	0.391024	5.759	-53.303
9.739	0.557403	5.759	-53.303
9.759	0.496436	6.532	-54.354
9.779	-0.064580	6.943	-54.907
9.799	-0.799593	7.817	-55.828
9.819	-1.623551	7.817	-55.828
9.840	-2.467947	9.708	-57.238
9.859	-2.936325	10.382	-57.634
9.879	-3.056867	10.382	-57.634
9.899	-2.844134	11.073	-57.867
9.919	-2.426005	11.391	-57.229
9.939	-1.810550	11.391	-57.229
9.959	-1.649180	10.875	-55.588
9.978	-1.430216	10.875	-55.588
9.999	-0.706604	9.092	-53.530
10.019	0.020488	9.092	-53.530
10.039	0.494011	8.014	-52.792
10.058	0.837762	5.106	-51.250
10.097	0.793644	5.106	-51.250
10.099	0.430373	3.561	-50.603
10.118	-0.108073	2.770	-50.352
10.139	-0.451189	2.010	-50.100
10.158	-0.970310	1.714	-49.938
10.179	-0.473177	1.462	-49.661
10.199	-0.356831	1.225	-49.027
10.218	0.008189	1.225	-49.027
10.238	0.425072	1.038	-48.382
10.258	0.889882	1.038	-48.382
10.279	0.999795	0.866	-47.921
10.298	0.840812	0.866	-47.921
10.318	0.611276	0.679	-48.002
10.338	0.475582	0.679	-48.002
10.358	0.551333	0.626	-48.162
10.378	0.629032	0.895	-48.447
10.398	0.878441	1.274	-48.535
10.418	0.968038	1.274	-48.535
10.439	1.219921	1.496	-48.578
10.457	1.703678	1.636	-48.589
10.478	2.070038	1.408	-48.707
10.498	2.382754	1.219	-48.799
10.518	2.378187	1.219	-48.799
10.537	2.246117	0.880	-48.940
10.558	1.789990	0.067	-49.408
10.578	1.161226	0.067	-49.408
10.598	0.762607	359.571	-49.797
10.617	0.324293	358.175	-51.360
10.637	-0.323732	357.690	-52.525
10.658	-1.177247	357.625	-53.266
10.678	-2.183455	357.828	-54.237
10.697	-3.021346	357.828	-54.237
10.717	-3.700290	358.770	-55.716
10.737	-3.961669	358.770	-55.716
10.758	-3.736387	359.250	-56.078
10.777	-3.264083	359.983	-56.234
10.798	-2.590467	0.883	-55.411
10.817	-1.799061	0.883	-55.411
10.837	-1.122670	1.034	-54.829
10.857	-0.338673	0.869	-53.175
10.877	0.497719	0.826	-51.956
10.897	1.043938	0.947	-51.086
10.934	1.294824	0.947	-51.086
10.936	1.480903	1.521	-49.370
10.956	1.412009	1.991	-48.815
10.977	1.194500	1.991	-48.815
10.997	0.385988	3.298	-48.273
11.016	0.318986	3.966	-48.090
11.037	-0.011691	5.070	-47.872
11.057	-0.355333	5.786	-47.764
11.078	-0.440725	6.642	-47.613
11.097	-0.257021	6.985	-47.487
11.116	0.124466	7.103	-47.288
11.137	0.562949	7.103	-47.288
11.157	0.900444	6.605	-47.240
11.176	1.160764	6.605	-47.240
11.196	1.221815	5.961	-47.664
11.216	1.217917	5.708	-47.958
11.237	1.128445	5.277	-48.518
11.256	1.044392	4.994	-48.934
11.276	0.816171	4.670	-49.555
11.296	0.858876	4.555	-49.943
11.316	1.042020	4.589	-50.502
11.336	0.937143	4.589	-50.502
11.356	0.644715	5.212	-51.099
11.376	0.629165	5.212	-51.099
11.396	0.796118	6.414	-50.823
11.416	1.040590	6.875	-50.786
11.436	0.704327	6.875	-50.786
11.456	-0.066358	7.304	-51.240
11.476	-0.264031	7.008	-53.028
11.495	-0.508941	6.798	-53.831
11.516	-0.854851	6.720	-54.908
11.536	-1.443859	6.916	-55.489
11.556	-2.034940	6.916	-55.489
11.575	-2.408975	7.558	-55.950
11.596	-2.618517	8.882	-55.496
11.616	-2.525231	9.004	-55.057
11.636	-2.177571	9.004	-55.057
11.655	-1.666926	7.742	-53.609
11.675	-0.821925	6.237	-52.534
11.695	-0.037300	6.237	-52.534
11.716	0.511158	5.085	-51.825
11.735	0.721703	2.106	-50.378
11.771	0.560973	0.340	-49.777
11.778	0.323024	0.340	-49.777
11.795	0.024592	359.277	-49.510
11.815	-0.238748	357.312	-49.092
11.835	-0.387792	356.514	-48.904
11.855	-0.296885	356.514	-48.904
11.876	-0.443875	355.982	-48.612
11.894	-0.549268	356.040	-48.484
11.915	-0.513987	356.199	-48.280
11.935	-0.337190	356.232	-48.151
11.955	0.138084	356.232	-48.151
11.974	0.334826	356.134	-48.009
11.995	0.327871	356.118	-47.994
12.015	0.414044	356.213	-47.996
12.035	0.628356	356.213	-47.996
12.054	0.866734	356.355	-48.081
12.074	0.905831	356.427	-48.353
12.095	0.964358	356.530	-48.522
12.115	1.044395	356.530	-48.522
12.135	1.305485	356.672	-48.634
12.154	1.838130	356.252	-48.785
12.174	2.461428	356.252	-48.785
12.195	2.935357	355.016	-49.285
12.214	3.049767	354.534	-49.466
12.234	2.741604	353.980	-49.640
12.255	2.313242	353.980	-49.640
12.275	1.792976	353.125	-50.046
12.294	1.032525	352.680	-50.489
12.314	0.107902	351.913	-51.608
12.335	-0.963682	351.413	-52.604
12.355	-1.878008	351.413	-52.604
12.373	-2.664517	350.777	-54.177
12.394	-2.987913	350.257	-56.632
12.414	-3.034979	350.257	-56.632
12.434	-3.247224	350.506	-57.465
12.454	-3.617317	351.770	-58.394
12.474	-3.768525	355.634	-58.637
12.494	-3.054852	357.177	-58.184
12.514	-2.107656	357.177	-58.184
12.534	-1.081365	359.815	-55.889
12.554	-0.178176	0.746	-54.224
12.574	0.682028	0.746	-54.224
12.594	1.362410	1.117	-53.268
12.613	1.656406	1.495	-52.308
12.651	1.640971	2.346	-51.560
12.654	1.314949	2.346	-51.560
12.674	0.846331	4.020	-50.997
12.693	0.330946	4.830	-50.849
12.714	-0.068905	5.977	-50.791
12.733	-0.599844	5.977	-50.791
12.754	-0.984754	7.248	-50.744
12.773	-0.962676	7.366	-50.674
12.793	-0.516502	7.080	-50.476
12.813	0.274741	6.709	-50.317
12.834	0.672569	6.709	-50.317
12.853	0.841377	6.165	-50.225
12.873	0.957392	5.321	-50.597
12.893	0.851619	5.128	-50.852
12.914	0.620506	5.128	-50.852
12.933	0.317518	5.116	-51.306
12.953	0.211877	5.592	-52.300
12.973	0.144537	5.592	-52.300
12.993	0.256130	5.832	-52.727
13.013	0.621855	6.568	-53.581
13.033	1.148908	7.237	-53.795
13.053	1.573554	7.237	-53.795
13.073	1.129205	8.613	-53.938
13.093	1.027071	9.207	-53.719
13.113	1.313112	10.088	-53.155
13.133	1.390170	10.631	-52.893
13.153	0.982666	11.198	-53.060
13.171	0.387031	11.198	-53.060
13.191	0.440837	11.165	-53.538
13.212	0.229065	10.460	-55.092
13.232	-0.434744	10.460	-55.092
13.252	-1.291577	10.891	-56.376
13.272	-2.001803	11.696	-56.751
13.292	-2.511118	12.241	-56.842
13.313	-2.802285	12.827	-56.683
13.332	-2.898450	12.979	-56.405
13.352	-2.809579	12.765	-55.772
13.372	-2.412678	12.765	-55.772
13.393	-1.630444	11.199	-54.119
13.412	-1.100537	10.343	-53.335
13.432	-0.639525	10.343	-53.335
13.452	-0.067201	8.844	-52.233
13.472	0.602011	5.955	-50.778
13.491	0.863953	4.923	-50.274
13.524	0.847582	3.625	-49.589
13.532	0.698194	2.945	-49.197
13.552	0.569794	2.192	-48.684
13.571	0.543850	2.192	-48.684
13.591	0.965838	1.851	-47.927
13.611	0.495948	2.007	-47.666
13.632	0.143579	2.303	-47.370
13.651	-0.147762	2.534	-47.240
13.671	-0.529038	2.966	-47.115
13.692	-0.883105	3.263	-47.018
13.712	-0.900232	3.580	-46.787
13.731	-0.647595	3.647	-46.591
13.751	-0.089918	3.523	-46.316
13.772	0.523456	3.523	-46.316
13.792	0.848442	3.356	-46.116
13.811	0.813881	3.439	-46.123
13.831	0.713721	3.665	-46.186
13.851	0.603545	3.665	-46.186
13.872	0.642120	3.979	-46.456
13.891	0.858084	4.013	-46.548
13.911	1.367413	3.939	-46.554
13.931	2.104022	3.870	-46.494
13.951	2.210127	3.870	-46.494
13.971	1.953919	4.082	-46.466
13.991	2.038800	4.410	-46.398
14.011	1.707267	4.573	-46.307
14.031	1.801773	4.573	-46.307
14.050	1.865988	4.423	-46.290
14.071	1.353813	3.175	-46.945
14.091	1.066576	3.175	-46.945
14.111	0.957488	1.136	-47.870
14.130	0.735799	0.250	-48.245
14.151	0.124827	358.983	-48.922
