time(s)	globalZ	gyroAngle
12.593	0.044335	359.938
12.615	-0.007818	359.953
12.636	-0.057517	359.974
12.659	0.021591	359.998
12.679	0.083624	0.023
12.700	0.068279	0.041
12.721	0.150119	0.058
12.742	0.162961	0.069
12.764	0.073186	0.078
12.785	-0.060476	0.089
12.808	-0.158534	0.099
12.828	-0.144456	0.111
12.849	-0.083077	0.112
12.871	-0.035241	0.113
12.892	0.006392	0.113
12.914	0.045515	0.119
12.935	0.001654	0.123
12.958	-0.047614	0.124
12.979	0.009983	0.127
12.999	0.050446	0.114
13.021	-0.002683	0.093
13.042	-0.035638	0.069
13.065	0.027925	0.041
13.085	0.137699	0.015
13.106	0.090553	359.986
13.127	0.052532	359.961
13.149	0.046358	359.946
13.171	0.069818	359.926
13.192	0.042137	359.926
13.214	0.002782	359.922
13.235	-0.012624	359.924
13.256	-0.030010	359.926
13.280	0.011430	359.931
13.298	-0.005216	359.933
13.321	0.025048	359.926
13.342	0.065802	359.920
13.369	0.032047	359.891
13.384	0.001783	359.891
13.406	0.025354	359.877
13.427	-0.048073	359.867
13.448	-0.095414	359.867
13.471	0.006965	359.864
13.491	0.251223	359.866
13.512	0.232574	359.886
13.535	0.103453	359.868
13.555	0.048810	359.868
13.578	-0.052949	359.853
13.598	-0.180434	359.844
13.621	-0.094093	359.844
13.641	0.065106	359.869
13.663	0.073654	359.900
13.684	0.036969	359.914
13.705	0.032257	359.962
13.728	-0.019162	0.005
13.749	-0.133388	0.064
13.769	-0.103600	0.064
13.791	0.060163	0.081
13.812	0.100997	0.089
13.835	-0.011873	0.093
13.855	-0.185589	0.100
13.877	-0.122609	0.091
13.898	-0.139584	0.090
13.920	-0.070278	0.101
13.940	-0.076938	0.085
13.962	0.037303	0.067
13.983	-0.133174	0.074
14.005	-0.323651	0.086
14.026	-0.263416	0.103
14.048	-0.102057	0.157
14.069	0.031500	0.157
14.092	0.141131	0.212
14.111	0.172448	0.261
14.133	0.275853	0.302
14.155	0.121601	0.326
14.178	0.026404	0.343
14.200	0.058666	0.359
14.219	0.044995	0.379
14.240	-0.066085	0.375
14.262	-0.105802	0.375
