time(s)	globalZ	gyroAngle
51.513	-1.930653	358.651
51.534	-0.836617	358.975
51.555	0.093014	359.591
51.578	1.116238	359.591
51.599	2.054773	359.739
51.620	2.070977	359.709
51.641	1.522218	359.556
51.662	1.070185	359.420
51.684	1.332409	359.377
51.705	1.892633	359.401
51.726	2.048032	359.324
51.748	2.101798	359.027
51.769	1.375116	358.654
51.791	0.009198	358.318
51.812	-0.225434	358.051
51.833	0.176385	357.858
51.857	-0.093570	357.585
51.883	-0.798331	357.175
51.899	-1.905748	356.766
51.919	-2.892146	356.493
51.941	-2.984523	356.178
51.962	-2.431484	356.178
51.983	-2.072658	356.035
52.004	-1.918576	355.950
52.026	-1.963455	355.966
52.047	-1.417492	356.101
52.068	-0.390698	356.389
52.090	0.754574	356.737
52.112	1.350066	357.041
52.133	1.442142	357.223
52.154	1.486216	357.283
52.176	1.910009	357.427
52.199	2.787170	358.175
52.218	2.869093	358.175
52.240	2.163755	358.942
52.261	1.543991	359.286
52.282	0.984744	359.286
52.304	0.252138	359.753
52.325	-0.570506	359.753
52.347	-1.284840	359.853
52.368	-1.254507	359.919
52.389	-0.698830	0.022
52.411	-0.874061	0.167
52.432	-1.133719	0.358
52.454	-1.467067	0.551
52.475	-1.859810	0.705
52.504	-2.332183	0.762
52.519	-2.454988	0.753
52.539	-2.447163	0.731
52.561	-2.134865	0.744
52.582	-1.175735	0.774
52.603	0.348815	0.777
52.625	2.128384	0.685
52.646	3.339186	0.443
52.667	3.340675	0.205
52.689	2.569492	0.103
52.710	2.202010	0.190
52.731	2.131336	0.190
52.753	1.924764	0.130
52.774	1.709611	359.940
52.796	1.242695	359.705
52.824	0.128247	359.452
52.839	-0.971564	358.919
52.860	-1.039443	358.919
52.881	-0.765259	358.525
52.903	-0.898614	358.103
52.928	-1.371434	357.406
52.946	-1.962207	357.406
52.999	-2.321589	357.275
52.999	-1.960441	357.232
53.010	-1.294454	357.143
53.031	-1.160436	356.991
53.052	-1.615014	356.797
53.074	-1.966597	356.681
53.095	-1.755680	356.701
53.118	-0.471385	356.807
53.139	1.348501	356.911
53.159	2.211848	356.962
53.181	2.617111	356.924
53.202	2.679655	356.791
53.223	1.972299	356.633
53.252	1.259898	356.432
53.266	0.836842	356.300
53.288	1.626514	356.475
53.309	2.809941	356.996
53.330	2.785410	357.955
53.352	0.996352	357.955
53.373	-0.841318	358.056
53.394	-1.673664	358.058
53.416	-2.045279	357.958
53.439	-2.088856	357.750
53.459	-2.002614	357.555
53.481	-1.729163	357.505
53.501	-1.641194	357.643
53.523	-1.971487	357.931
53.544	-2.254743	358.286
53.565	-1.888819	358.699
53.587	-1.508922	359.106
53.609	-1.176570	359.411
53.630	-0.534889	359.659
53.651	0.602874	359.918
53.672	1.526413	0.095
53.694	2.251337	0.131
53.715	2.772842	0.097
53.738	2.185680	0.088
53.759	1.735501	0.141
53.780	1.571925	0.131
53.801	1.753208	359.924
53.822	2.235243	359.658
53.844	1.514469	359.561
53.865	0.123107	359.654
53.886	-0.464297	359.750
53.908	-0.233213	359.698
53.929	-0.352178	359.528
53.951	-1.071110	359.356
53.972	-1.994992	359.241
53.993	-2.840343	359.233
54.015	-2.898298	359.243
54.037	-2.406940	359.101
54.058	-1.800910	358.850
54.079	-1.517769	358.655
54.101	-1.568167	358.579
54.122	-1.317228	358.571
54.143	-0.831601	358.628
54.164	0.240275	358.735
54.186	1.258383	358.833
54.208	1.856482	358.947
54.228	2.185532	359.130
54.250	3.048608	359.394
54.271	4.674615	359.538
54.293	4.685669	359.646
54.315	2.827119	359.898
54.336	0.734898	0.199
54.358	-0.607042	0.520
54.381	-1.003559	0.851
54.400	-1.299673	1.225
54.421	-0.821156	1.225
54.443	-0.711021	1.262
54.464	-1.791550	1.358
54.485	-2.736200	1.500
54.507	-2.930862	1.645
54.528	-2.035799	1.703
54.550	-1.393395	1.681
54.571	-1.486618	1.734
54.593	-2.113994	1.952
54.614	-1.964373	2.231
54.635	-1.166390	2.407
54.658	-0.275180	2.485
54.680	0.583664	2.597
54.699	1.256987	2.716
54.721	1.703095	2.744
54.742	1.531075	2.702
54.764	1.132894	2.676
54.785	1.185351	2.667
54.807	1.846240	2.632
54.827	2.307358	2.542
54.849	2.702740	2.386
54.870	2.521432	2.313
54.892	1.905787	2.345
54.913	1.063245	2.296
54.935	0.501374	2.021
54.956	-0.304576	1.585
54.982	-1.632654	1.193
54.998	-2.724454	0.888
55.021	-3.101614	0.440
55.041	-2.450537	0.440
55.064	-1.299784	0.219
55.084	-0.507748	0.065
55.106	-0.861034	0.066
55.127	-1.791095	0.165
55.149	-2.372386	0.219
55.170	-2.099647	0.205
55.192	-0.970064	0.152
55.212	0.186343	0.129
55.235	0.844696	0.206
55.255	1.046987	0.268
55.279	1.476449	0.236
55.302	1.902621	0.281
55.321	2.419016	0.454
55.342	2.168071	0.728
55.362	2.581783	1.051
55.383	3.255276	1.330
55.406	2.855783	1.656
55.426	1.380822	2.127
55.448	0.381710	2.670
55.469	0.093351	2.988
55.492	-0.553030	2.947
55.512	-1.730772	2.746
55.534	-2.644254	2.628
55.555	-2.554931	2.683
55.579	-2.092679	2.896
55.598	-1.578815	3.184
55.619	-1.523468	3.489
55.640	-1.982891	3.841
55.663	-2.139774	4.174
55.683	-1.653795	4.383
55.705	-0.302899	4.489
55.726	0.951923	4.539
55.749	1.523194	4.255
55.768	1.335150	4.255
55.791	0.753746	3.932
55.811	0.599200	3.608
55.834	1.156328	3.373
55.854	1.764924	3.233
55.876	2.807007	3.014
55.898	3.213948	2.789
55.925	2.469912	2.604
55.941	1.102484	2.397
55.961	0.205505	2.227
55.982	-0.496914	2.083
56.005	-1.150660	1.871
56.025	-2.023737	1.549
56.046	-2.819106	1.245
56.068	-2.841907	1.012
56.091	-2.474560	0.834
56.111	-2.027525	0.686
56.132	-1.826570	0.583
56.153	-1.479492	0.573
56.175	-1.255766	0.658
56.198	-0.915471	0.812
56.219	0.039324	0.950
56.243	0.994851	1.053
56.261	1.718974	1.237
56.282	2.264144	1.485
56.304	2.488788	1.689
56.324	2.613908	1.825
56.346	1.992375	1.948
56.367	1.210307	2.183
56.389	1.530780	2.562
56.410	2.037153	3.042
56.432	1.830006	3.510
56.453	1.039751	3.811
56.475	0.077352	3.998
56.496	-0.926703	4.070
56.521	-1.860905	4.082
56.538	-2.316950	4.191
56.560	-2.277950	4.463
56.581	-2.140939	4.816
56.603	-1.396731	5.121
56.624	-1.077225	5.353
56.645	-1.643928	5.682
56.667	-2.199663	6.028
56.688	-2.010993	6.165
56.710	-0.859990	6.033
56.731	0.274817	5.782
56.752	1.003215	5.613
56.774	1.351133	5.533
56.795	1.309317	5.443
56.818	1.251057	5.271
56.838	1.661581	5.022
56.859	2.129264	5.022
56.881	2.168740	4.924
56.902	2.299414	4.685
56.923	1.632468	4.452
56.945	0.292022	4.273
56.966	-0.516964	4.101
56.988	-0.412616	3.911
57.009	-0.301653	3.722
57.031	-0.462949	3.537
57.055	-1.052559	3.325
57.073	-1.873594	3.071
57.094	-2.365544	2.782
57.116	-2.195716	2.309
57.139	-1.775705	2.309
57.159	-1.722954	2.164
57.181	-1.781524	2.054
57.201	-1.763933	1.941
57.223	-1.166748	1.825
57.245	-0.009850	1.738
57.266	1.152681	1.738
57.287	1.718712	1.685
57.308	1.894202	1.581
57.330	1.822982	1.508
57.351	1.934353	1.433
57.373	1.889439	1.460
57.394	1.519361	1.460
57.415	2.555175	1.727
57.438	3.346925	2.099
57.459	1.890084	2.372
57.486	-0.074232	2.459
57.502	-1.097754	2.418
57.523	-1.861425	2.387
57.544	-2.280429	2.387
57.565	-2.178486	2.358
57.596	-1.883809	2.352
57.608	-1.605548	2.452
57.629	-0.759700	2.669
57.650	-0.582009	2.995
57.672	-1.169852	3.398
57.693	-1.768462	3.738
57.719	-1.860371	3.959
57.737	-1.291140	4.013
57.759	-0.397700	3.969
57.779	0.313114	4.019
57.800	0.820488	4.172
57.822	1.263488	4.195
57.843	2.054141	4.017
57.865	2.386318	3.748
57.886	2.831424	3.529
57.907	2.828691	3.397
57.929	2.753172	3.291
57.951	2.640140	3.261
57.972	1.588605	3.322
57.993	0.286709	3.311
58.014	-0.439768	3.246
58.035	-0.741762	3.141
58.060	-1.212373	2.882
58.078	-1.803962	2.511
58.110	-2.265199	2.157
58.121	-2.596191	1.871
58.143	-2.475021	1.607
58.164	-2.069688	1.330
58.185	-1.867181	1.072
58.206	-1.920909	0.885
58.228	-1.928191	0.778
58.249	-1.619554	0.680
58.271	-0.391124	0.569
58.292	1.086462	0.482
58.313	1.829128	0.419
58.335	1.933524	0.374
58.358	1.716068	0.415
58.379	1.621882	0.634
58.399	2.403183	0.901
58.423	2.395281	1.126
58.442	2.335316	1.344
58.463	2.761853	1.597
58.485	2.221398	1.950
58.506	0.875023	2.212
58.527	-0.288464	2.290
58.549	-1.006462	2.176
58.570	-1.772320	2.176
58.592	-2.273266	2.186
58.613	-2.355972	2.388
58.634	-2.022686	2.699
58.656	-1.183238	3.023
58.678	-1.087849	3.358
58.699	-1.776747	3.777
58.720	-2.368866	4.298
58.741	-2.458834	4.805
58.763	-1.744075	5.135
58.784	-0.455520	5.256
58.805	0.924463	5.323
58.827	2.276139	5.406
58.848	2.728449	5.412
58.870	2.203116	5.280
58.891	1.468893	5.039
58.913	1.680276	4.728
58.934	2.047582	4.483
58.955	2.370587	4.246
58.978	2.463547	4.004
58.999	1.194912	3.582
59.021	0.116230	3.582
59.041	-0.134112	3.437
59.062	-0.543310	3.355
59.084	-1.062252	3.180
59.105	-1.800640	2.962
59.127	-2.596893	2.780
59.148	-2.905517	2.607
59.169	-2.613597	2.455
59.190	-2.136250	2.341
59.212	-1.539472	2.259
59.233	-1.042869	2.239
59.255	-0.793673	2.266
59.276	-0.703038	2.292
59.299	-0.136500	2.301
59.319	0.710463	2.341
59.341	1.107329	2.464
59.369	1.435518	2.622
59.383	1.537579	2.799
59.404	1.490975	3.024
59.426	1.823762	3.196
59.447	1.574341	3.251
59.469	1.680724	3.254
59.490	2.797942	3.375
59.511	2.889291	3.613
59.532	2.088530	3.699
59.555	0.927043	3.361
59.575	-0.293577	3.361
59.598	-1.680883	3.028
59.619	-2.569008	3.028
59.640	-2.575538	2.945
59.661	-2.119684	3.027
59.682	-2.065157	3.283
59.704	-1.767557	3.618
59.725	-0.886837	3.995
59.746	-0.744902	4.440
59.768	-1.594155	4.860
59.789	-2.121870	5.176
59.811	-2.024001	5.341
59.832	-1.074747	5.341
59.853	0.536570	5.363
59.875	1.653670	5.401
59.898	1.751947	5.104
59.918	1.504559	5.104
59.939	1.239265	4.873
59.961	2.088958	4.295
59.982	3.150858	4.295
60.003	3.301641	3.967
60.025	3.081677	3.475
60.046	1.705110	3.475
60.067	-0.497473	3.319
60.088	-1.746667	3.168
60.110	-1.359285	2.991
60.131	-0.666483	2.703
60.153	-0.662748	2.373
60.174	-1.240106	2.089
60.195	-1.871773	1.783
60.218	-2.245538	1.474
60.240	-2.267890	1.268
60.260	-2.150250	1.171
60.281	-1.783942	1.080
60.303	-1.474298	0.904
60.324	-1.211998	0.686
60.345	-0.592377	0.506
60.366	0.202448	0.377
60.389	1.147398	0.336
60.409	2.134213	0.365
60.431	2.403742	0.407
60.452	1.936153	0.473
60.474	2.381232	0.558
60.495	2.467089	0.678
60.518	1.991844	0.885
60.539	1.393757	1.143
60.560	0.667251	1.408
60.581	0.018724	1.602
60.606	-0.191540	1.681
60.624	-0.167538	1.732
60.645	-0.292730	1.800
60.666	-0.911217	1.918
60.687	-1.517058	2.127
60.709	-1.889759	2.409
60.731	-1.737435	2.672
60.752	-1.505523	2.855
60.773	-1.186549	3.046
60.795	-1.676689	3.319
60.818	-2.365711	3.659
60.839	-2.295041	3.936
60.859	-1.178487	4.028
60.881	0.336095	3.991
60.902	1.407524	4.007
60.923	1.358277	4.112
60.944	1.079465	4.183
60.966	1.142870	4.146
60.988	1.395860	4.034
61.009	2.183018	3.916
61.030	2.898507	3.845
61.051	2.451993	3.647
61.074	2.048222	3.315
61.094	1.690511	3.076
61.115	0.798627	2.889
61.138	0.352521	2.696
61.159	0.071134	2.558
61.179	-0.474958	2.390
61.201	-1.241884	2.192
61.222	-1.976544	2.009
61.244	-2.634108	1.876
61.265	-2.844754	1.805
61.286	-2.697559	1.790
61.308	-2.337041	1.834
61.330	-1.970615	1.939
61.351	-1.803606	2.074
61.372	-1.609650	2.172
61.394	-0.886052	2.183
61.416	0.046358	2.127
61.438	0.773298	2.056
61.459	1.529516	2.067
61.479	2.350687	2.152
61.501	2.765942	2.158
61.522	2.424323	2.100
61.543	2.523226	2.059
61.564	2.477103	2.025
61.587	1.736206	2.058
61.608	1.235916	2.707
61.629	0.445779	2.707
61.650	0.283759	3.232
61.672	0.951785	3.699
61.693	0.988102	4.025
61.714	0.009561	4.148
61.735	-1.319797	4.217
61.760	-2.443496	4.451
61.779	-2.906635	4.881
61.799	-2.450570	5.432
61.821	-1.408610	6.062
61.844	-1.060307	6.731
61.867	-1.873263	7.403
61.885	-2.522613	8.096
61.907	-2.025531	8.789
61.929	-1.014662	9.432
61.950	0.078268	9.965
61.971	1.349248	10.380
61.993	2.361180	10.635
62.015	2.481678	10.709
62.035	2.075302	10.647
62.058	2.003024	10.509
62.079	2.516893	10.417
62.101	2.840007	10.449
62.121	2.871258	10.503
62.142	1.966222	10.374
62.163	0.063800	10.374
62.185	-1.089888	10.265
62.206	-1.198877	10.293
62.227	-1.132939	10.343
62.249	-1.410434	10.262
62.270	-1.902114	10.103
62.292	-2.565627	9.947
62.313	-3.021663	9.818
62.334	-3.030255	9.763
62.356	-2.395489	9.771
62.379	-1.579755	9.809
62.399	-0.848692	9.920
62.420	-0.600125	10.107
62.441	-0.467936	10.243
62.464	-0.036784	10.313
62.489	0.921604	10.419
62.505	1.849776	10.632
62.527	2.412881	10.896
62.548	2.139434	11.184
62.570	2.004732	11.550
62.592	2.215542	11.939
62.612	1.933488	12.278
62.634	1.667463	12.745
62.655	1.678640	13.554
62.678	1.457730	14.499
62.699	1.072914	15.272
62.719	0.660061	15.813
62.741	0.375339	16.070
62.762	-0.655586	16.210
62.783	-1.811700	16.533
62.805	-2.640313	17.022
62.826	-2.851551	17.575
62.848	-2.643245	18.680
62.869	-2.427820	18.680
62.891	-2.379821	19.225
62.912	-2.412662	19.841
62.933	-2.050555	20.544
62.955	-1.369249	21.232
62.976	-0.262111	21.884
62.998	1.170440	22.533
63.019	2.150147	23.085
63.040	2.459514	23.438
63.061	1.987712	23.617
63.083	1.461188	23.650
63.105	1.470521	23.739
63.125	2.059032	23.739
63.147	3.332037	23.894
63.168	3.972139	23.941
63.190	2.922895	23.834
63.211	0.784924	23.834
63.233	-0.553929	23.882
63.254	-1.328048	23.785
63.277	-2.008856	23.579
63.300	-2.643268	23.395
63.319	-3.018267	23.313
63.340	-2.741714	23.501
63.361	-1.889019	23.750
63.382	-1.368659	23.750
63.404	-1.230429	23.998
63.425	-1.049214	24.166
63.447	-1.015717	24.288
63.468	-1.118041	24.471
63.489	-0.911181	24.729
63.511	-0.435159	24.999
63.532	0.031389	25.217
63.553	0.994733	25.363
63.575	2.012066	25.497
63.598	2.276721	26.130
63.619	2.425040	26.130
63.639	2.364774	26.525
63.661	1.725824	26.815
63.681	1.306609	27.121
63.703	1.573454	27.564
63.724	1.891979	27.990
63.746	1.813225	28.276
63.768	0.994911	28.430
63.789	-0.411845	28.434
63.810	-1.924805	28.418
63.831	-2.927416	28.537
63.853	-2.745171	28.807
63.874	-1.989792	29.169
63.896	-1.580637	29.565
63.919	-1.559503	30.026
63.939	-1.939969	30.600
63.960	-2.192529	31.198
63.981	-1.802433	31.741
64.003	-1.011573	32.251
64.024	-0.032167	32.787
64.049	0.944150	33.301
64.067	1.598846	33.682
64.088	1.894696	33.887
64.110	1.769806	33.948
64.131	1.531513	33.897
64.152	1.482982	33.754
64.174	1.901560	33.561
64.195	2.436648	33.284
64.218	3.006341	32.896
64.239	2.628949	32.518
64.260	1.070522	32.222
64.281	0.238630	32.076
64.302	0.288936	32.002
64.323	-0.136581	31.737
64.345	-1.049298	31.304
64.366	-2.357836	30.918
64.387	-3.430829	30.689
64.409	-3.559962	30.563
64.431	-3.003876	30.203
64.452	-2.361994	30.203
64.473	-1.702378	30.023
64.495	-1.421362	29.952
64.516	-1.187469	29.886
64.539	-0.567282	29.746
64.559	0.264646	29.605
64.580	0.812407	29.559
64.602	1.202898	29.624
64.623	1.585691	29.759
64.644	1.752654	29.936
64.665	1.915127	30.212
64.687	2.037978	30.559
64.708	1.598497	30.884
64.730	1.725571	31.122
64.751	2.428924	31.308
64.773	2.372142	31.531
64.794	1.764478	31.789
64.815	0.841858	32.010
64.839	0.138246	31.989
64.859	-0.881996	31.758
64.879	-1.842648	31.618
64.901	-2.396409	31.787
64.929	-2.700018	32.259
64.944	-2.648155	32.795
64.965	-2.085288	33.302
64.986	-1.908138	33.838
65.008	-1.985520	34.403
65.030	-2.042712	35.463
65.051	-1.500168	35.463
65.072	-0.445598	35.897
65.093	0.877594	36.298
65.114	2.303723	36.628
65.136	2.578996	36.758
65.159	1.901365	36.497
65.178	1.207098	36.497
65.201	1.407859	36.224
65.221	1.918762	36.031
65.243	2.190330	35.803
65.264	2.067147	35.530
65.286	0.888507	35.257
65.307	-0.224644	35.024
65.329	-0.016574	34.921
65.350	0.433762	34.849
65.371	0.100770	34.642
65.393	-0.780684	34.342
65.414	-1.978077	34.088
65.435	-2.772327	33.916
65.458	-2.608538	33.771
65.480	-1.996628	33.555
65.500	-1.722198	33.333
65.521	-1.736642	33.236
65.543	-1.834558	33.287
65.564	-1.603358	33.389
65.585	-0.757613	33.418
65.606	0.262221	33.373
65.628	1.139296	33.475
65.649	1.665765	33.759
65.671	2.018665	34.076
65.692	2.057780	34.311
65.713	2.300041	34.515
65.735	2.053925	34.816
65.758	1.155938	35.283
65.778	0.722774	35.908
65.801	1.317182	36.549
65.821	1.692165	36.952
65.843	1.222282	37.111
65.863	0.464845	37.104
65.885	-0.663685	36.942
65.907	-1.924343	36.709
65.927	-2.595545	36.519
65.949	-2.263432	36.493
65.970	-1.740715	36.630
65.992	-1.647145	36.836
66.013	-1.648615	37.072
66.034	-1.814742	37.329
66.056	-1.898487	37.592
66.078	-1.454681	37.860
66.099	-0.615264	38.067
66.120	0.213399	38.232
66.141	1.002629	38.232
66.162	1.523152	38.201
66.184	1.599726	38.047
66.205	1.197690	37.924
66.227	0.790188	37.913
66.248	1.211029	37.964
66.271	2.211536	37.895
66.291	3.108395	37.664
66.313	3.496221	37.444
66.334	2.414226	37.257
66.355	0.660918	37.100
66.378	-0.072475	37.007
66.400	-0.510893	36.846
66.419	-1.125779	36.538
66.441	-1.924359	36.225
66.462	-2.768812	36.022
66.484	-2.757087	35.893
66.505	-2.094307	35.754
66.530	-1.704345	35.564
66.547	-1.716400	35.398
66.569	-1.832835	35.342
66.590	-1.964680	35.367
66.612	-1.486668	35.348
66.633	-0.415782	35.235
66.655	0.714171	35.140
66.676	1.468511	35.172
66.699	1.802001	35.291
66.719	1.708166	35.364
66.741	1.422053	35.391
66.761	1.584138	35.533
66.783	1.395769	35.825
66.804	1.577642	36.262
66.826	2.780407	36.830
66.847	3.021701	37.426
66.868	2.176358	37.799
66.890	1.031809	37.820
66.912	0.193872	37.579
66.933	-0.683074	37.258
66.954	-1.745198	36.926
66.975	-2.503908	36.727
66.999	-2.311766	36.819
67.019	-1.973503	37.656
67.039	-1.904005	37.656
67.061	-1.463145	38.133
67.083	-1.401052	38.591
67.103	-1.580652	39.010
67.125	-1.190721	39.309
67.146	-0.404505	39.457
67.169	0.094666	39.558
67.189	0.780550	39.702
67.211	1.188832	39.826
67.232	0.746827	39.808
67.254	0.315838	39.714
67.275	0.408266	39.652
67.296	0.800785	39.603
67.319	0.988301	39.525
67.340	1.304522	39.370
67.360	1.886453	39.221
67.382	1.587996	39.128
67.403	1.178640	39.059
67.425	1.107042	38.918
67.446	0.818332	38.639
67.468	0.137182	38.253
67.488	-1.152878	37.925
67.511	-2.310869	37.558
67.534	-2.684124	37.558
67.553	-2.192816	37.428
67.574	-1.371817	37.285
67.598	-1.282978	37.147
67.618	-1.998567	37.093
67.639	-2.578587	37.084
67.660	-2.252963	37.004
67.682	-1.028770	36.897
67.702	0.210862	36.932
67.724	0.928959	37.109
67.745	1.222693	37.295
67.768	1.517131	37.449
67.788	1.813545	37.631
67.809	2.578081	37.934
67.831	2.652915	38.322
67.854	2.280326	38.753
67.873	2.880548	39.140
67.895	3.008406	39.546
67.918	2.117414	39.940
67.938	1.166661	40.186
67.959	0.342980	40.260
67.981	-0.813427	40.168
68.002	-2.126837	40.032
68.025	-2.802113	40.070
68.044	-2.868719	40.377
68.066	-2.421679	40.880
68.092	-1.539408	41.465
68.109	-1.319034	42.743
68.130	-1.749676	42.743
68.152	-2.310784	43.383
68.173	-2.238626	43.929
68.195	-1.153387	44.258
68.216	0.337054	44.456
68.239	1.582477	44.781
68.258	1.971030	44.781
68.280	1.404922	44.787
68.301	0.818008	44.667
68.323	0.675727	44.483
68.344	1.189942	44.355
68.367	1.659320	44.359
68.387	2.258787	44.248
68.408	2.528715	44.022
68.430	1.982372	43.811
68.451	0.996526	43.548
68.472	0.380625	43.296
68.494	0.038422	43.018
68.515	-0.732679	42.645
68.540	-1.657199	42.234
68.558	-2.485274	41.846
68.580	-2.943304	41.536
68.601	-2.699368	41.333
68.622	-1.724786	41.191
68.644	-1.101908	41.090
68.665	-1.190807	40.994
68.686	-1.659943	40.834
68.708	-1.768919	40.667
68.729	-1.068313	40.561
68.751	0.351077	40.525
68.771	1.939271	40.587
68.793	2.607319	40.664
68.815	2.039567	40.642
68.836	1.466094	40.595
68.859	1.918136	40.612
68.879	2.084279	40.783
68.901	2.087973	41.144
68.921	2.635970	41.639
68.943	2.419068	42.058
68.965	1.783159	42.130
68.985	0.850586	41.922
69.007	-0.081963	41.596
69.028	-1.411717	41.270
69.050	-2.548526	41.055
69.071	-3.339366	41.051
69.093	-3.402173	41.275
69.114	-3.023729	41.613
69.137	-2.587794	42.056
69.158	-2.111228	42.621
69.179	-1.748811	43.237
69.199	-1.216610	43.778
69.221	-0.469883	44.142
69.242	0.370556	44.349
69.264	0.973595	44.554
69.285	1.437645	44.712
69.306	1.519395	44.698
69.328	1.405531	44.567
69.349	1.473287	44.329
69.370	2.066510	44.001
69.394	2.230496	43.301
69.413	2.258745	43.301
69.435	2.525332	42.971
69.457	2.206384	42.772
69.479	1.099722	42.414
69.499	0.121131	42.414
69.521	-0.375418	42.306
69.542	-0.959773	42.255
69.563	-1.899150	42.189
69.584	-2.569090	42.144
69.606	-2.720714	42.139
69.627	-2.430927	42.140
69.652	-1.654304	42.161
69.670	-1.368800	42.230
69.692	-1.525359	42.334
69.713	-1.502146	42.407
69.734	-1.115001	42.452
69.756	-0.073953	42.517
69.779	0.659556	42.612
69.799	0.502897	42.729
69.820	0.398503	42.830
69.842	1.204358	42.858
69.862	1.689185	42.956
69.884	2.161842	43.227
69.905	2.004106	43.573
69.926	1.569769	43.938
69.948	1.820077	44.366
69.969	2.305454	44.869
69.991	2.724143	45.329
70.012	2.266516	45.659
70.034	1.191392	45.743
70.055	-0.509031	45.599
70.079	-2.114328	45.351
70.099	-3.221877	45.197
70.120	-3.501256	45.215
70.141	-3.017146	45.353
70.162	-2.779756	45.600
70.183	-2.216743	46.202
70.205	-1.610593	46.202
70.226	-1.270754	46.593
70.248	-0.814430	46.989
70.269	-0.119360	47.302
70.290	0.879792	47.476
70.312	2.169889	47.495
70.333	2.616491	47.313
70.355	1.821017	47.061
70.376	1.243980	46.888
70.399	1.450395	46.661
70.419	1.573186	46.661
70.440	1.638601	46.326
70.462	2.090508	45.874
70.483	1.822316	45.574
70.504	0.609302	45.437
70.525	-0.054750	45.270
70.547	-0.172179	45.001
70.568	-0.471318	44.640
70.590	-1.209736	44.286
70.611	-2.412957	44.069
70.638	-3.319978	44.006
70.654	-3.213549	44.007
70.675	-1.858560	43.960
70.698	-0.835412	43.849
70.718	-1.027836	43.806
70.739	-1.818290	43.895
70.761	-1.802867	44.048
70.782	-0.870976	44.135
70.803	0.645584	44.117
70.825	1.605098	44.099
70.847	1.662552	44.151
70.867	1.004440	44.225
70.889	0.730458	44.389
70.911	2.264425	44.626
70.932	3.587615	44.892
70.953	3.846344	45.130
70.975	3.889227	45.316
70.996	3.662591	45.577
71.022	2.173521	45.756
71.039	0.003902	45.629
71.060	-1.206490	45.298
71.081	-1.986252	44.933
71.103	-2.974860	44.698
71.124	-3.363682	44.658
71.146	-2.916237	44.663
71.167	-2.557657	44.585
71.188	-2.526140	44.457
71.215	-2.089631	44.350
71.232	-1.615560	44.419
71.252	-1.612420	44.419
71.274	-1.511247	44.479
71.295	-1.094121	44.597
71.318	-0.087702	44.803
71.339	0.935339	45.046
71.359	1.842261	45.118
71.381	2.185221	44.948
71.402	2.173067	44.829
71.424	1.894111	44.846
71.445	2.035861	44.907
71.467	1.988816	44.930
71.488	2.026109	44.940
71.509	2.261097	45.073
71.531	1.517174	45.328
71.552	-0.051599	45.620
71.574	-0.872716	45.620
71.595	-0.907994	45.541
71.617	-0.773014	45.377
71.639	-1.485558	45.302
71.661	-2.493594	45.341
71.681	-3.140011	45.455
71.702	-2.894334	45.563
71.723	-2.002959	45.576
71.745	-1.116788	45.588
71.766	-0.860991	45.668
71.787	-1.299270	45.760
71.808	-1.499155	45.760
71.830	-0.717074	45.694
71.851	0.776684	45.653
71.873	2.063364	45.668
71.894	2.785751	45.753
71.915	2.523824	45.917
71.939	1.837674	46.144
71.958	1.830504	46.445
71.980	2.063685	46.776
72.001	1.532675	47.143
72.022	0.960953	47.619
72.044	0.656369	48.227
72.065	0.683473	48.905
72.087	1.140204	49.537
72.108	1.495341	49.858
72.129	1.042930	49.759
72.157	-0.483215	49.569
72.172	-2.069314	49.560
72.193	-2.965143	49.740
72.216	-2.808033	49.968
72.238	-2.419295	50.153
72.259	-2.285575	50.346
72.279	-2.438718	50.613
72.301	-2.554540	50.968
72.322	-2.248173	51.405
72.343	-1.185476	51.862
72.364	0.223562	52.264
72.386	1.492640	52.558
72.408	1.726433	52.760
72.429	1.391476	52.958
72.450	1.525816	52.958
72.472	2.021160	52.892
72.494	2.712458	52.557
72.514	2.764266	52.557
72.536	2.587680	52.334
72.559	2.233340	52.147
72.580	1.104635	52.011
72.600	0.298720	51.831
72.621	0.104247	51.582
72.643	-0.252272	51.244
72.665	-1.172053	50.580
72.685	-2.341752	50.580
72.707	-2.773206	50.385
72.728	-2.457509	50.253
72.750	-1.749616	50.169
72.771	-1.259859	50.193
72.792	-1.347363	50.316
72.814	-1.726132	50.425
72.836	-1.766240	50.482
72.858	-1.362906	50.520
72.878	-0.559851	50.601
72.899	0.120774	50.731
72.921	0.866199	50.825
72.942	1.845386	50.871
72.963	2.223780	50.958
72.985	2.226135	51.151
73.007	2.312631	51.457
73.028	1.762424	52.173
73.049	1.388692	52.173
73.071	1.548560	52.703
73.092	1.391477	52.703
73.113	1.057092	52.891
73.134	0.811426	53.050
73.156	-0.116288	53.039
73.180	-1.537305	52.845
73.199	-2.450932	52.735
73.220	-2.618732	52.876
73.242	-2.341258	53.243
73.264	-1.960630	53.704
73.284	-1.488815	54.159
73.305	-1.330750	54.589
73.327	-1.556464	55.411
73.349	-1.763381	55.411
73.370	-1.461747	56.263
73.393	-0.322653	56.263
73.413	1.082580	56.648
73.435	2.432420	56.942
73.455	2.744404	57.105
73.478	2.022203	57.161
73.499	1.225622	57.033
73.521	1.265691	57.033
73.541	1.863736	56.924
73.562	2.795569	56.776
73.584	2.658877	56.670
73.606	1.081720	56.694
73.627	-0.205467	56.894
